gene_symbol	hgnc_id	entrez_id	count
SIPA1L1	HGNC:20284	Entrez:26037	105
SIPA1L1-AS1	HGNC:55432	Entrez:102724015	0
SIPA1L2	HGNC:23800	Entrez:57568	152
SIPA1L3	HGNC:23801	Entrez:23094	199
SIRLNT	HGNC:53902	Entrez:112543493	0
SIRPA	HGNC:9662	Entrez:140885	36
SIRPAP1	HGNC:9663	Entrez:23755	0
SIRPB1	HGNC:15928	Entrez:10326	40
SIRPB2	HGNC:16247	Entrez:284759	0
SIRPB3P	HGNC:49209	Entrez:105369219	0
SIRPD	HGNC:16248	Entrez:128646	0
SIRPG	HGNC:15757	Entrez:55423	70
SIRPG-AS1	HGNC:51229	Entrez:101929010	0
SIRT1	HGNC:14929	Entrez:23411	0
SIRT1-AS	HGNC:51912	Entrez:106633813	0
SIRT2	HGNC:10886	Entrez:22933	41
SIRT3	HGNC:14931	Entrez:23410	0
SIRT4	HGNC:14932	Entrez:23409	39
SIRT5	HGNC:14933	Entrez:23408	66
SIRT6	HGNC:14934	Entrez:51548	0
SIRT7	HGNC:14935	Entrez:51547	0
SIT1	HGNC:17710	Entrez:27240	11
SIVA1	HGNC:17712	Entrez:10572	25
SIX1	HGNC:10887	Entrez:6495	17
SIX2	HGNC:10888	Entrez:10736	0
SIX3	HGNC:10889	Entrez:6496	0
SIX3-AS1	HGNC:40532	Entrez:100506108	0
SIX4	HGNC:10890	Entrez:51804	39
SIX5	HGNC:10891	Entrez:147912	25
SIX6	HGNC:10892	Entrez:4990	0
SKA1	HGNC:28109	Entrez:220134	0
SKA2	HGNC:28006	Entrez:348235	0
SKA2P1	HGNC:23122	Entrez:729012	0
SKA3	HGNC:20262	Entrez:221150	32
SKAP1	HGNC:15605	Entrez:8631	16
SKAP1-AS1	HGNC:53166	Entrez:110806289	0
SKAP1-AS2	HGNC:55570	Entrez:105371807	0
SKAP2	HGNC:15687	Entrez:8935	21
SKI	HGNC:10896	Entrez:6497	0
SKIC2	HGNC:10898	Entrez:6499	0
SKIC3	HGNC:23639	Entrez:9652	0
SKIC8	HGNC:30300	Entrez:80349	0
SKIDA1	HGNC:32697	Entrez:387640	20
SKIL	HGNC:10897	Entrez:6498	34
SKINT1L	HGNC:33993	Entrez:391037	0
SKOR1	HGNC:21326	Entrez:390598	0
SKOR1-AS1	HGNC:56365	Entrez:101929076	0
SKOR2	HGNC:32695	Entrez:652991	0
SKP1	HGNC:10899	Entrez:6500	0
SKP1P1	HGNC:33696	Entrez:6922	0
SKP1P2	HGNC:10900	Entrez:728622	0
SKP1P3	HGNC:50370	Entrez:100101119	0
SKP2	HGNC:10901	Entrez:6502	0
SKP2P1	HGNC:55027	Entrez:100130500	0
SLA	HGNC:10902	Entrez:6503	33
SLA2	HGNC:17329	Entrez:84174	37
SLAIN1	HGNC:26387	Entrez:122060	0
SLAIN2	HGNC:29282	Entrez:57606	27
SLAMF1	HGNC:10903	Entrez:6504	18
SLAMF6	HGNC:21392	Entrez:114836	0
SLAMF6P1	HGNC:32012	Entrez:100862852	0
SLAMF7	HGNC:21394	Entrez:57823	29
SLAMF8	HGNC:21391	Entrez:56833	41
SLAMF9	HGNC:18430	Entrez:89886	0
SLBP	HGNC:10904	Entrez:7884	0
SLBP-DT	HGNC:54813	Entrez:118568800	0
SLC10A1	HGNC:10905	Entrez:6554	53
SLC10A2	HGNC:10906	Entrez:6555	101
SLC10A3	HGNC:22979	Entrez:8273	0
SLC10A4	HGNC:22980	Entrez:201780	17
SLC10A5	HGNC:22981	Entrez:347051	39
SLC10A5P1	HGNC:48930	Entrez:100631269	0
SLC10A6	HGNC:30603	Entrez:345274	60
SLC10A7	HGNC:23088	Entrez:84068	0
SLC11A1	HGNC:10907	Entrez:6556	87
SLC11A2	HGNC:10908	Entrez:4891	22
SLC12A1	HGNC:10910	Entrez:6557	101
SLC12A2	HGNC:10911	Entrez:6558	37
SLC12A2-DT	HGNC:49565	Entrez:644873	0
SLC12A3	HGNC:10912	Entrez:6559	178
SLC12A4	HGNC:10913	Entrez:6560	103
SLC12A5	HGNC:13818	Entrez:57468	0
SLC12A5-AS1	HGNC:53143	Entrez:109729184	0
SLC12A6	HGNC:10914	Entrez:9990	59
SLC12A7	HGNC:10915	Entrez:10723	114
SLC12A8	HGNC:15595	Entrez:84561	84
SLC12A9	HGNC:17435	Entrez:56996	108
SLC12A9-AS1	HGNC:40807	Entrez:105375430	0
SLC13A1	HGNC:10916	Entrez:6561	79
SLC13A2	HGNC:10917	Entrez:9058	53
SLC13A3	HGNC:14430	Entrez:64849	45
SLC13A4	HGNC:15827	Entrez:26266	45
SLC13A5	HGNC:23089	Entrez:284111	0
SLC14A1	HGNC:10918	Entrez:6563	15
SLC14A2	HGNC:10919	Entrez:8170	161
SLC14A2-AS1	HGNC:51125	Entrez:101927980	0
SLC15A1	HGNC:10920	Entrez:6564	67
SLC15A2	HGNC:10921	Entrez:6565	39
SLC15A3	HGNC:18068	Entrez:51296	75
SLC15A4	HGNC:23090	Entrez:121260	0
SLC15A5	HGNC:33455	Entrez:729025	0
SLC16A1	HGNC:10922	Entrez:6566	18
SLC16A1-AS1	HGNC:49445	Entrez:100506392	0
SLC16A10	HGNC:17027	Entrez:117247	19
SLC16A11	HGNC:23093	Entrez:162515	0
SLC16A12	HGNC:23094	Entrez:387700	0
SLC16A12-AS1	HGNC:51205	Entrez:101926906	0
SLC16A13	HGNC:31037	Entrez:201232	27
SLC16A14	HGNC:26417	Entrez:151473	0
SLC16A14P1	HGNC:43809	Entrez:100128685	0
SLC16A1P1	HGNC:48931	Entrez:100422547	0
SLC16A2	HGNC:10923	Entrez:6567	0
SLC16A3	HGNC:10924	Entrez:9123	51
SLC16A4	HGNC:10925	Entrez:9122	27
SLC16A4-AS1	HGNC:56051	Entrez:123706514	0
SLC16A5	HGNC:10926	Entrez:9121	57
SLC16A6	HGNC:10927	Entrez:9120	35
SLC16A6P1	HGNC:48932	Entrez:440459	0
SLC16A7	HGNC:10928	Entrez:9194	36
SLC16A8	HGNC:16270	Entrez:23539	45
SLC16A9	HGNC:23520	Entrez:220963	27
SLC17A1	HGNC:10929	Entrez:6568	0
SLC17A2	HGNC:10930	Entrez:10246	0
SLC17A3	HGNC:10931	Entrez:10786	45
SLC17A4	HGNC:10932	Entrez:10050	0
SLC17A5	HGNC:10933	Entrez:26503	0
SLC17A6	HGNC:16703	Entrez:57084	29
SLC17A6-DT	HGNC:55514	Entrez:120883619	0
SLC17A7	HGNC:16704	Entrez:57030	0
SLC17A8	HGNC:20151	Entrez:246213	63
SLC17A9	HGNC:16192	Entrez:63910	0
SLC18A1	HGNC:10934	Entrez:6570	50
SLC18A2	HGNC:10935	Entrez:6571	0
SLC18A2-AS1	HGNC:55843	Entrez:105378500	0
SLC18A3	HGNC:10936	Entrez:6572	39
SLC18B1	HGNC:21573	Entrez:116843	28
SLC19A1	HGNC:10937	Entrez:6573	100
SLC19A2	HGNC:10938	Entrez:10560	0
SLC19A3	HGNC:16266	Entrez:80704	29
SLC1A1	HGNC:10939	Entrez:6505	0
SLC1A2	HGNC:10940	Entrez:6506	58
SLC1A2-AS1	HGNC:40534	Entrez:107984324	0
SLC1A2-AS2	HGNC:40535	Entrez:128385377	0
SLC1A3	HGNC:10941	Entrez:6507	32
SLC1A3-AS1	HGNC:56374	Entrez:107986412	0
SLC1A4	HGNC:10942	Entrez:6509	41
SLC1A5	HGNC:10943	Entrez:6510	0
SLC1A6	HGNC:10944	Entrez:6511	33
SLC1A7	HGNC:10945	Entrez:6512	50
SLC20A1	HGNC:10946	Entrez:6574	50
SLC20A1-DT	HGNC:55651	Entrez:400999	0
SLC20A1P1	HGNC:20051	Entrez:192127	0
SLC20A1P2	HGNC:42539	Entrez:192128	0
SLC20A1P3	HGNC:42538	Entrez:646052	0
SLC20A2	HGNC:10947	Entrez:6575	34
SLC22A1	HGNC:10963	Entrez:6580	54
SLC22A10	HGNC:18057	Entrez:387775	72
SLC22A11	HGNC:18120	Entrez:55867	60
SLC22A12	HGNC:17989	Entrez:116085	74
SLC22A13	HGNC:8494	Entrez:9390	73
SLC22A14	HGNC:8495	Entrez:9389	61
SLC22A15	HGNC:20301	Entrez:55356	0
SLC22A16	HGNC:20302	Entrez:85413	80
SLC22A17	HGNC:23095	Entrez:51310	0
SLC22A18	HGNC:10964	Entrez:5002	35
SLC22A18AS	HGNC:10965	Entrez:5003	0
SLC22A2	HGNC:10966	Entrez:6582	80
SLC22A20P	HGNC:29867	Entrez:440044	0
SLC22A23	HGNC:21106	Entrez:63027	26
SLC22A24	HGNC:28542	Entrez:283238	20
SLC22A25	HGNC:32935	Entrez:387601	69
SLC22A3	HGNC:10967	Entrez:6581	39
SLC22A31	HGNC:27091	Entrez:146429	0
SLC22A4	HGNC:10968	Entrez:6583	51
SLC22A5	HGNC:10969	Entrez:6584	118
SLC22A6	HGNC:10970	Entrez:9356	36
SLC22A7	HGNC:10971	Entrez:10864	65
SLC22A8	HGNC:10972	Entrez:9376	39
SLC22A9	HGNC:16261	Entrez:114571	83
SLC23A1	HGNC:10974	Entrez:9963	39
SLC23A2	HGNC:10973	Entrez:9962	38
SLC23A3	HGNC:20601	Entrez:151295	0
SLC23A4P	HGNC:20602	Entrez:641842	0
SLC24A1	HGNC:10975	Entrez:9187	84
SLC24A2	HGNC:10976	Entrez:25769	67
SLC24A3	HGNC:10977	Entrez:57419	83
SLC24A3-AS1	HGNC:40540	Entrez:100130264	0
SLC24A4	HGNC:10978	Entrez:123041	0
SLC24A5	HGNC:20611	Entrez:283652	0
SLC25A1	HGNC:10979	Entrez:6576	23
SLC25A10	HGNC:10980	Entrez:1468	70
SLC25A11	HGNC:10981	Entrez:8402	0
SLC25A12	HGNC:10982	Entrez:8604	0
SLC25A13	HGNC:10983	Entrez:10165	0
SLC25A14	HGNC:10984	Entrez:9016	0
SLC25A14P1	HGNC:43856	Entrez:100288343	0
SLC25A15	HGNC:10985	Entrez:10166	41
SLC25A15P1	HGNC:18497	Entrez:100422624	0
SLC25A15P2	HGNC:39843	Entrez:100874522	0
SLC25A15P3	HGNC:39844	Entrez:100422635	0
SLC25A15P4	HGNC:39845	Entrez:100422636	0
SLC25A15P5	HGNC:39846	Entrez:100422642	0
SLC25A16	HGNC:10986	Entrez:8034	0
SLC25A17	HGNC:10987	Entrez:10478	26
SLC25A18	HGNC:10988	Entrez:83733	37
SLC25A18P1	HGNC:43857	Entrez:106480776	0
SLC25A19	HGNC:14409	Entrez:60386	49
SLC25A1P1	HGNC:43845	Entrez:100131457	0
SLC25A1P2	HGNC:43847	Entrez:100133079	0
SLC25A1P3	HGNC:43846	Entrez:644159	0
SLC25A1P4	HGNC:43848	Entrez:100132355	0
SLC25A1P5	HGNC:43849	Entrez:642290	0
SLC25A2	HGNC:22921	Entrez:83884	0
SLC25A20	HGNC:1421	Entrez:788	0
SLC25A20P1	HGNC:1422	Entrez:789	0
SLC25A21	HGNC:14411	Entrez:89874	27
SLC25A21-AS1	HGNC:44298	Entrez:100129794	0
SLC25A22	HGNC:19954	Entrez:79751	0
SLC25A23	HGNC:19375	Entrez:79085	47
SLC25A24	HGNC:20662	Entrez:29957	27
SLC25A24P1	HGNC:48933	Entrez:727941	0
SLC25A24P2	HGNC:48934	Entrez:100422608	0
SLC25A25	HGNC:20663	Entrez:114789	0
SLC25A25-AS1	HGNC:27844	Entrez:100289019	0
SLC25A26	HGNC:20661	Entrez:115286	21
SLC25A27	HGNC:21065	Entrez:9481	0
SLC25A28	HGNC:23472	Entrez:81894	10
SLC25A28-DT	HGNC:55979	Entrez:123466211	0
SLC25A29	HGNC:20116	Entrez:123096	28
SLC25A3	HGNC:10989	Entrez:5250	14
SLC25A30	HGNC:27371	Entrez:253512	0
SLC25A30-AS1	HGNC:42795	Entrez:100874259	0
SLC25A31	HGNC:25319	Entrez:83447	0
SLC25A32	HGNC:29683	Entrez:81034	27
SLC25A33	HGNC:29681	Entrez:84275	15
SLC25A34	HGNC:27653	Entrez:284723	33
SLC25A34-AS1	HGNC:53623	Entrez:110806303	0
SLC25A35	HGNC:31921	Entrez:399512	18
SLC25A36	HGNC:25554	Entrez:55186	16
SLC25A36P1	HGNC:48935	Entrez:106480240	0
SLC25A37	HGNC:29786	Entrez:51312	0
SLC25A38	HGNC:26054	Entrez:54977	33
SLC25A38P1	HGNC:43858	Entrez:441915	0
SLC25A39	HGNC:24279	Entrez:51629	37
SLC25A39P1	HGNC:43859	Entrez:100420877	0
SLC25A39P2	HGNC:48936	Entrez:107126289	0
SLC25A3P1	HGNC:26869	Entrez:163742	0
SLC25A3P2	HGNC:43784	Entrez:100128618	0
SLC25A3P3	HGNC:43785	Entrez:100422606	0
SLC25A4	HGNC:10990	Entrez:291	0
SLC25A40	HGNC:29680	Entrez:55972	31
SLC25A41	HGNC:28533	Entrez:284427	84
SLC25A42	HGNC:28380	Entrez:284439	41
SLC25A43	HGNC:30557	Entrez:203427	0
SLC25A44	HGNC:29036	Entrez:9673	0
SLC25A45	HGNC:27442	Entrez:283130	0
SLC25A46	HGNC:25198	Entrez:91137	10
SLC25A47	HGNC:20115	Entrez:283600	62
SLC25A47P1	HGNC:43860	Entrez:105369316	0
SLC25A48	HGNC:30451	Entrez:153328	0
SLC25A48-AS1	HGNC:27965	Entrez:340074	0
SLC25A5	HGNC:10991	Entrez:292	0
SLC25A5-AS1	HGNC:43438	Entrez:100303728	0
SLC25A51	HGNC:23323	Entrez:92014	0
SLC25A51P1	HGNC:23325	Entrez:442229	0
SLC25A51P2	HGNC:23327	Entrez:645423	0
SLC25A51P3	HGNC:31051	Entrez:100128119	0
SLC25A51P4	HGNC:54321	Entrez:494141	0
SLC25A52	HGNC:23324	Entrez:147407	0
SLC25A53	HGNC:31894	Entrez:401612	0
SLC25A53P1	HGNC:55040	Entrez:644261	0
SLC25A5P1	HGNC:19250	Entrez:266623	0
SLC25A5P2	HGNC:35470	Entrez:344371	0
SLC25A5P3	HGNC:507	Entrez:222005	0
SLC25A5P4	HGNC:35471	Entrez:100131027	0
SLC25A5P5	HGNC:511	Entrez:442525	0
SLC25A5P6	HGNC:512	Entrez:644042	0
SLC25A5P7	HGNC:513	Entrez:442255	0
SLC25A5P8	HGNC:35469	Entrez:392301	0
SLC25A5P9	HGNC:35468	Entrez:100133074	0
SLC25A6	HGNC:10992	Entrez:293	0
SLC25A6P1	HGNC:16554	Entrez:128790	0
SLC25A6P2	HGNC:43850	Entrez:138412	0
SLC25A6P3	HGNC:43852	Entrez:100422686	0
SLC25A6P4	HGNC:43853	Entrez:100422690	0
SLC25A6P5	HGNC:43854	Entrez:100129319	0
SLC25A6P6	HGNC:43855	Entrez:100128312	0
SLC26A1	HGNC:10993	Entrez:10861	47
SLC26A10P	HGNC:14470	Entrez:65012	0
SLC26A11	HGNC:14471	Entrez:284129	101
SLC26A2	HGNC:10994	Entrez:1836	93
SLC26A3	HGNC:3018	Entrez:1811	58
SLC26A4	HGNC:8818	Entrez:5172	104
SLC26A4-AS1	HGNC:22385	Entrez:286002	0
SLC26A5	HGNC:9359	Entrez:375611	51
SLC26A5-AS1	HGNC:55680	Entrez:101927870	0
SLC26A6	HGNC:14472	Entrez:65010	88
SLC26A7	HGNC:14467	Entrez:115111	68
SLC26A8	HGNC:14468	Entrez:116369	96
SLC26A9	HGNC:14469	Entrez:115019	135
SLC26A9-AS1	HGNC:40686	Entrez:103021296	0
SLC27A1	HGNC:10995	Entrez:376497	49
SLC27A2	HGNC:10996	Entrez:11001	66
SLC27A3	HGNC:10997	Entrez:11000	154
SLC27A4	HGNC:10998	Entrez:10999	90
SLC27A5	HGNC:10999	Entrez:10998	35
SLC27A6	HGNC:11000	Entrez:28965	61
SLC28A1	HGNC:11001	Entrez:9154	101
SLC28A2	HGNC:11002	Entrez:9153	64
SLC28A2-AS1	HGNC:55417	Entrez:101928414	0
SLC28A3	HGNC:16484	Entrez:64078	0
SLC28A3-AS1	HGNC:55460	Entrez:105376116	0
SLC29A1	HGNC:11003	Entrez:2030	33
SLC29A2	HGNC:11004	Entrez:3177	40
SLC29A3	HGNC:23096	Entrez:55315	0
SLC29A4	HGNC:23097	Entrez:222962	77
SLC29A4P1	HGNC:43783	Entrez:402509	0
SLC29A4P2	HGNC:43782	Entrez:100132308	0
SLC2A1	HGNC:11005	Entrez:6513	0
SLC2A1-DT	HGNC:44187	Entrez:440584	0
SLC2A10	HGNC:13444	Entrez:81031	102
SLC2A11	HGNC:14239	Entrez:66035	87
SLC2A12	HGNC:18067	Entrez:154091	24
SLC2A13	HGNC:15956	Entrez:114134	29
SLC2A13P1	HGNC:48929	Entrez:106480239	0
SLC2A14	HGNC:18301	Entrez:144195	0
SLC2A2	HGNC:11006	Entrez:6514	52
SLC2A3	HGNC:11007	Entrez:6515	0
SLC2A3P1	HGNC:11008	Entrez:100128062	0
SLC2A3P2	HGNC:31074	Entrez:391045	0
SLC2A3P4	HGNC:31076	Entrez:399495	0
SLC2A4	HGNC:11009	Entrez:6517	46
SLC2A4RG	HGNC:15930	Entrez:56731	35
SLC2A5	HGNC:11010	Entrez:6518	55
SLC2A6	HGNC:11011	Entrez:11182	30
SLC2A7	HGNC:13445	Entrez:155184	63
SLC2A8	HGNC:13812	Entrez:29988	52
SLC2A9	HGNC:13446	Entrez:56606	34
SLC2A9-AS1	HGNC:40636	Entrez:105374476	0
SLC2AXP1	HGNC:31077	Entrez:399496	0
SLC30A1	HGNC:11012	Entrez:7779	0
SLC30A10	HGNC:25355	Entrez:55532	0
SLC30A2	HGNC:11013	Entrez:7780	0
SLC30A3	HGNC:11014	Entrez:7781	26
SLC30A4	HGNC:11015	Entrez:7782	28
SLC30A4-AS1	HGNC:56661	Entrez:105376714	0
SLC30A5	HGNC:19089	Entrez:64924	34
SLC30A6	HGNC:19305	Entrez:55676	66
SLC30A6-DT	HGNC:55203	Entrez:118568811	0
SLC30A6P1	HGNC:54646	Entrez:100422091	0
SLC30A7	HGNC:19306	Entrez:148867	28
SLC30A8	HGNC:20303	Entrez:169026	40
SLC30A9	HGNC:1329	Entrez:10463	23
SLC31A1	HGNC:11016	Entrez:1317	0
SLC31A1P1	HGNC:17124	Entrez:117151	0
SLC31A2	HGNC:11017	Entrez:1318	5
SLC32A1	HGNC:11018	Entrez:140679	0
SLC33A1	HGNC:95	Entrez:9197	48
SLC34A1	HGNC:11019	Entrez:6569	60
SLC34A2	HGNC:11020	Entrez:10568	62
SLC34A3	HGNC:20305	Entrez:142680	106
SLC35A1	HGNC:11021	Entrez:10559	0
SLC35A2	HGNC:11022	Entrez:7355	0
SLC35A3	HGNC:11023	Entrez:23443	25
SLC35A4	HGNC:20753	Entrez:113829	0
SLC35A5	HGNC:20792	Entrez:55032	35
SLC35B1	HGNC:20798	Entrez:10237	31
SLC35B2	HGNC:16872	Entrez:347734	54
SLC35B3	HGNC:21601	Entrez:51000	75
SLC35B4	HGNC:20584	Entrez:84912	35
SLC35C1	HGNC:20197	Entrez:55343	0
SLC35C2	HGNC:17117	Entrez:51006	0
SLC35C2P1	HGNC:54894	Entrez:100129483	0
SLC35D1	HGNC:20800	Entrez:23169	52
SLC35D2	HGNC:20799	Entrez:11046	0
SLC35D3	HGNC:15621	Entrez:340146	44
SLC35E1	HGNC:20803	Entrez:79939	11
SLC35E1P1	HGNC:42046	Entrez:727991	0
SLC35E2A	HGNC:20863	Entrez:9906	0
SLC35E2B	HGNC:33941	Entrez:728661	0
SLC35E3	HGNC:20864	Entrez:55508	0
SLC35E4	HGNC:17058	Entrez:339665	0
SLC35F1	HGNC:21483	Entrez:222553	37
SLC35F2	HGNC:23615	Entrez:54733	9
SLC35F3	HGNC:23616	Entrez:148641	19
SLC35F3-AS1	HGNC:41027	Entrez:102724100	0
SLC35F4	HGNC:19845	Entrez:341880	0
SLC35F5	HGNC:23617	Entrez:80255	44
SLC35F6	HGNC:26055	Entrez:54978	34
SLC35G1	HGNC:26607	Entrez:159371	37
SLC35G2	HGNC:28480	Entrez:80723	0
SLC35G3	HGNC:26848	Entrez:146861	32
SLC35G4	HGNC:31043	Entrez:646000	0
SLC35G5	HGNC:15546	Entrez:83650	0
SLC35G6	HGNC:31351	Entrez:643664	17
SLC36A1	HGNC:18761	Entrez:206358	41
SLC36A2	HGNC:18762	Entrez:153201	54
SLC36A3	HGNC:19659	Entrez:285641	56
SLC36A4	HGNC:19660	Entrez:120103	0
SLC37A1	HGNC:11024	Entrez:54020	64
SLC37A2	HGNC:20644	Entrez:219855	42
SLC37A3	HGNC:20651	Entrez:84255	50
SLC37A4	HGNC:4061	Entrez:2542	51
SLC38A1	HGNC:13447	Entrez:81539	23
SLC38A10	HGNC:28237	Entrez:124565	129
SLC38A11	HGNC:26836	Entrez:151258	33
SLC38A2	HGNC:13448	Entrez:54407	22
SLC38A2-AS1	HGNC:55454	Entrez:102723757	0
SLC38A3	HGNC:18044	Entrez:10991	0
SLC38A4	HGNC:14679	Entrez:55089	39
SLC38A4-AS1	HGNC:56178	Entrez:100288798	0
SLC38A5	HGNC:18070	Entrez:92745	0
SLC38A6	HGNC:19863	Entrez:145389	14
SLC38A7	HGNC:25582	Entrez:55238	16
SLC38A8	HGNC:32434	Entrez:146167	90
SLC38A9	HGNC:26907	Entrez:153129	28
SLC39A1	HGNC:12876	Entrez:27173	0
SLC39A10	HGNC:20861	Entrez:57181	0
SLC39A11	HGNC:14463	Entrez:201266	0
SLC39A12	HGNC:20860	Entrez:221074	0
SLC39A12-AS1	HGNC:44881	Entrez:100129213	0
SLC39A13	HGNC:20859	Entrez:91252	0
SLC39A13-AS1	HGNC:56351	Entrez:127138868	0
SLC39A14	HGNC:20858	Entrez:23516	36
SLC39A2	HGNC:17127	Entrez:29986	31
SLC39A3	HGNC:17128	Entrez:29985	42
SLC39A4	HGNC:17129	Entrez:55630	53
SLC39A5	HGNC:20502	Entrez:283375	0
SLC39A6	HGNC:18607	Entrez:25800	0
SLC39A7	HGNC:4927	Entrez:7922	32
SLC39A8	HGNC:20862	Entrez:64116	20
SLC39A9	HGNC:20182	Entrez:55334	19
SLC3A1	HGNC:11025	Entrez:6519	80
SLC3A2	HGNC:11026	Entrez:6520	74
SLC40A1	HGNC:10909	Entrez:30061	0
SLC41A1	HGNC:19429	Entrez:254428	29
SLC41A2	HGNC:31045	Entrez:84102	0
SLC41A3	HGNC:31046	Entrez:54946	40
SLC41A3-AS1	HGNC:55559	Entrez:112267887	0
SLC43A1	HGNC:9225	Entrez:8501	44
SLC43A2	HGNC:23087	Entrez:124935	0
SLC43A3	HGNC:17466	Entrez:29015	0
SLC44A1	HGNC:18798	Entrez:23446	44
SLC44A2	HGNC:17292	Entrez:57153	64
SLC44A3	HGNC:28689	Entrez:126969	74
SLC44A3-AS1	HGNC:49057	Entrez:101928079	0
SLC44A3P1	HGNC:54781	Entrez:100420669	0
SLC44A4	HGNC:13941	Entrez:80736	75
SLC44A5	HGNC:28524	Entrez:204962	45
SLC45A1	HGNC:17939	Entrez:50651	109
SLC45A2	HGNC:16472	Entrez:51151	113
SLC45A3	HGNC:8642	Entrez:85414	49
SLC45A4	HGNC:29196	Entrez:57210	143
SLC45A4-AS1	HGNC:56711	Entrez:105375787	0
SLC46A1	HGNC:30521	Entrez:113235	65
SLC46A2	HGNC:16055	Entrez:57864	0
SLC46A2-AS1	HGNC:56364	Entrez:127379751	0
SLC46A3	HGNC:27501	Entrez:283537	23
SLC47A1	HGNC:25588	Entrez:55244	92
SLC47A1P1	HGNC:51849	Entrez:107075108	0
SLC47A1P2	HGNC:53866	Entrez:112451549	0
SLC47A2	HGNC:26439	Entrez:146802	78
SLC48A1	HGNC:26035	Entrez:55652	0
SLC49A3	HGNC:26177	Entrez:84179	0
SLC49A4	HGNC:16628	Entrez:84925	0
SLC4A1	HGNC:11027	Entrez:6521	0
SLC4A10	HGNC:13811	Entrez:57282	0
SLC4A11	HGNC:16438	Entrez:83959	93
SLC4A1AP	HGNC:13813	Entrez:22950	70
SLC4A1APP1	HGNC:49811	Entrez:100288436	0
SLC4A1APP2	HGNC:49812	Entrez:100422527	0
SLC4A2	HGNC:11028	Entrez:6522	62
SLC4A3	HGNC:11029	Entrez:6508	87
SLC4A4	HGNC:11030	Entrez:8671	70
SLC4A5	HGNC:18168	Entrez:57835	129
SLC4A7	HGNC:11033	Entrez:9497	60
SLC4A8	HGNC:11034	Entrez:9498	0
SLC4A8-AS1	HGNC:55259	Entrez:107984508	0
SLC4A9	HGNC:11035	Entrez:83697	91
SLC50A1	HGNC:30657	Entrez:55974	0
SLC51A	HGNC:29955	Entrez:200931	0
SLC51B	HGNC:29956	Entrez:123264	12
SLC52A1	HGNC:30225	Entrez:55065	40
SLC52A2	HGNC:30224	Entrez:79581	70
SLC52A3	HGNC:16187	Entrez:113278	50
SLC5A1	HGNC:11036	Entrez:6523	44
SLC5A10	HGNC:23155	Entrez:125206	59
SLC5A11	HGNC:23091	Entrez:115584	85
SLC5A12	HGNC:28750	Entrez:159963	54
SLC5A2	HGNC:11037	Entrez:6524	95
SLC5A3	HGNC:11038	Entrez:6526	60
SLC5A4	HGNC:11039	Entrez:6527	105
SLC5A4-AS1	HGNC:53163	Entrez:110806273	0
SLC5A4P1	HGNC:45041	Entrez:100422550	0
SLC5A5	HGNC:11040	Entrez:6528	35
SLC5A6	HGNC:11041	Entrez:8884	44
SLC5A7	HGNC:14025	Entrez:60482	0
SLC5A8	HGNC:19119	Entrez:160728	62
SLC5A9	HGNC:22146	Entrez:200010	93
SLC66A1	HGNC:26001	Entrez:54896	0
SLC66A1L	HGNC:25146	Entrez:152078	0
SLC66A2	HGNC:26188	Entrez:80148	0
SLC66A2P1	HGNC:43986	Entrez:106479032	0
SLC66A2P2	HGNC:43987	Entrez:100127906	0
SLC66A3	HGNC:28503	Entrez:130814	0
SLC6A1	HGNC:11042	Entrez:6529	18
SLC6A1-AS1	HGNC:40546	Entrez:100874090	0
SLC6A10P	HGNC:11043	Entrez:386757	0
SLC6A11	HGNC:11044	Entrez:6538	0
SLC6A12	HGNC:11045	Entrez:6539	56
SLC6A12-AS1	HGNC:40548	Entrez:101929384	0
SLC6A13	HGNC:11046	Entrez:6540	80
SLC6A14	HGNC:11047	Entrez:11254	0
SLC6A14P1	HGNC:54529	Entrez:100422432	0
SLC6A14P2	HGNC:54530	Entrez:100462652	0
SLC6A14P3	HGNC:54531	Entrez:100422417	0
SLC6A15	HGNC:13621	Entrez:55117	35
SLC6A16	HGNC:13622	Entrez:28968	85
SLC6A17	HGNC:31399	Entrez:388662	55
SLC6A17-AS1	HGNC:41279	Entrez:105378897	0
SLC6A18	HGNC:26441	Entrez:348932	81
SLC6A19	HGNC:27960	Entrez:340024	72
SLC6A2	HGNC:11048	Entrez:6530	56
SLC6A20	HGNC:30927	Entrez:54716	100
SLC6A21P	HGNC:31400	Entrez:652969	0
SLC6A3	HGNC:11049	Entrez:6531	44
SLC6A4	HGNC:11050	Entrez:6532	36
SLC6A5	HGNC:11051	Entrez:9152	68
SLC6A6	HGNC:11052	Entrez:6533	48
SLC6A6P1	HGNC:11053	Entrez:54019	0
SLC6A7	HGNC:11054	Entrez:6534	0
SLC6A8	HGNC:11055	Entrez:6535	0
SLC6A9	HGNC:11056	Entrez:6536	55
SLC7A1	HGNC:11057	Entrez:6541	36
SLC7A10	HGNC:11058	Entrez:56301	50
SLC7A11	HGNC:11059	Entrez:23657	68
SLC7A11-AS1	HGNC:44064	Entrez:641364	0
SLC7A13	HGNC:23092	Entrez:157724	55
SLC7A14	HGNC:29326	Entrez:57709	54
SLC7A14-AS1	HGNC:54092	Entrez:101928583	0
SLC7A15P	HGNC:32724	Entrez:100289450	0
SLC7A2	HGNC:11060	Entrez:6542	101
SLC7A3	HGNC:11061	Entrez:84889	0
